service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"TA+b0uj7","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0vaj","0","0","0","0","0","1","0","20181209","20191214"
"TA+b10ye","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0poc","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0sw3","0","0","0","0","1","1","0","20181209","20191214"
"TA+b030a","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0ujg","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0966","1","0","0","0","1","1","0","20181209","20191214"
"TA+b0kth","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0sdb","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0sda","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0pz6","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0hmv","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0hmu","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0pzb","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0pz9","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0qc5","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0974","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0w0c","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0sdd","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0w0d","1","1","1","1","1","0","0","20181209","20191214"
"TA+b10cu","1","1","1","1","1","0","0","20181209","20191214"
"TA+b020e","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0sdp","0","0","0","0","0","1","0","20181209","20191214"
"TA+b07p9","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0r02","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0qiq","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0wvl","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0qja","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1079","1","0","0","1","0","0","0","20181209","20191214"
"TA+b0qjb","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0wum","1","1","1","1","1","0","0","20181209","20191214"
"TA+b10cm","1","1","1","1","1","0","0","20181209","20191214"
"TA+b106p","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0wut","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0we4","1","1","1","1","1","0","0","20181209","20191214"
"TA+b01do","1","1","1","1","0","0","1","20181209","20191214"
"TA+b10k6","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1a59","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a5a","1","0","0","0","1","0","1","20181209","20191214"
"TA+b1a5b","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1a5c","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a5d","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a5e","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1a5f","0","1","0","1","0","0","1","20181209","20191214"
"TA+b1a5g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a5h","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a5i","0","1","0","0","0","0","1","20181209","20191214"
"TA+b1a5j","1","0","0","1","0","0","0","20181209","20191214"
"TA+b1a5k","1","1","0","0","0","0","1","20181209","20191214"
"TA+b1a5l","1","0","0","0","1","0","0","20181209","20191214"
"TA+b0k2k","1","1","1","0","0","0","1","20181209","20191214"
"TA+b1a5m","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1a5n","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a5o","1","1","0","1","0","0","0","20181209","20191214"
"TA+b1a5p","1","1","0","1","0","0","1","20181209","20191214"
"TA+b1a6t","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a6s","0","0","1","0","0","0","1","20181209","20191214"
"TA+b0rrb","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1a5q","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a5t","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a5u","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a5w","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a5x","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a5y","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a5z","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0c2i","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a60","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a61","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a62","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a63","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0a1j","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a64","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a65","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a66","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a67","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a68","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a69","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a6a","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a6q","1","1","1","1","0","0","1","20181209","20191214"
"TA+b106d","0","0","0","0","1","0","1","20181209","20191214"
"TA+b1a6b","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a6c","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a6d","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a6e","0","0","1","1","1","1","0","20181209","20191214"
"TA+b1a6f","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1a6g","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1a6k","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0uwq","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a5r","0","1","1","1","1","0","0","20181209","20191214"
"TA+b0pyy","1","0","0","0","0","0","0","20181209","20191214"
"TA+b1a5v","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1a5s","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a6o","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1a6r","1","1","1","1","0","0","1","20181209","20191214"
"TA+b00bq","0","1","0","1","0","0","0","20181209","20191214"
"TA+b0npd","0","0","1","0","1","0","0","20181209","20191214"
"TA+b0rjz","1","1","0","0","1","0","0","20181209","20191214"
"TA+b10am","0","1","1","1","1","0","0","20181209","20191214"
"TA+b08rv","0","0","0","1","1","0","0","20181209","20191214"
"TA+b1a6j","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a6m","0","1","0","0","0","0","1","20181209","20191214"
"TA+b0u75","1","1","0","0","0","0","0","20181209","20191214"
"TA+b0tal","1","0","0","0","1","0","0","20181209","20191214"
"TA+b0q6a","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a6i","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a6n","1","1","1","1","0","0","1","20181209","20191214"
"TA+b01rr","1","1","0","0","0","0","1","20181209","20191214"
"TA+b1a6h","1","0","1","0","0","0","0","20181209","20191214"
"TA+b1a6l","1","0","1","0","0","0","0","20181209","20191214"
"TA+b07i0","0","1","1","0","0","0","0","20181209","20191214"
"TA+b0ggc","0","0","1","0","0","1","0","20181209","20191214"
"TA+b1a6p","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0gmg","0","0","1","0","0","1","0","20181209","20191214"
"TA+b0uay","1","1","1","1","0","0","1","20181209","20191214"
"TA+b01rv","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a6w","1","0","1","0","0","0","1","20181209","20191214"
"TA+b0zfh","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0af0","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a6u","1","1","1","1","1","0","1","20181209","20191214"
"TA+b1a6v","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0z2r","1","1","0","0","0","0","0","20181209","20191214"
"TA+b1a6x","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a6y","1","0","0","0","0","1","1","20181209","20191214"
"TA+b1a76","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1a77","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a78","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a79","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a7b","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a7c","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7f","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a7g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7h","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7i","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7j","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7k","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7l","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7m","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7n","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7o","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7p","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7q","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a7r","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7s","1","1","1","1","0","1","1","20181209","20191214"
"TA+b1a7t","1","1","1","1","0","1","1","20181209","20191214"
"TA+b1a7u","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a7x","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a7y","0","0","1","1","1","1","0","20181209","20191214"
"TA+b1a80","1","1","1","1","0","1","1","20181209","20191214"
"TA+b1a83","0","0","0","1","1","1","0","20181209","20191214"
"TA+b1a86","0","0","1","1","1","1","0","20181209","20191214"
"TA+b07k8","1","0","0","0","1","0","0","20181209","20191214"
"TA+b1a6z","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a70","1","1","0","1","0","0","0","20181209","20191214"
"TA+b0tku","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1a71","1","0","1","0","0","0","0","20181209","20191214"
"TA+b1a72","0","1","1","1","1","0","0","20181209","20191214"
"TA+b0wvk","0","1","1","1","0","1","0","20181209","20191214"
"TA+b1a73","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a74","1","1","1","0","0","0","0","20181209","20191214"
"TA+b1a75","0","0","0","1","1","0","0","20181209","20191214"
"TA+b0ew0","0","1","1","1","1","0","0","20181209","20191214"
"TA+b0c2r","0","1","1","1","1","0","0","20181209","20191214"
"TA+b0qyh","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0xyj","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0jn9","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0ath","0","0","0","0","1","0","0","20181209","20191214"
"TA+b1a81","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0g30","0","0","0","0","1","1","0","20181209","20191214"
"TA+b04y8","0","1","1","0","0","0","0","20181209","20191214"
"TA+b1a8j","0","0","1","1","0","0","1","20181209","20191214"
"TA+b1a89","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a8f","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a7a","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0vyj","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0u2n","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0c1j","0","0","0","0","1","0","0","20181209","20191214"
"TA+b1a7v","1","1","0","0","0","0","1","20181209","20191214"
"TA+b1a7z","1","1","0","1","0","0","0","20181209","20191214"
"TA+b1a82","1","1","1","0","1","0","1","20181209","20191214"
"TA+b1a84","1","1","0","1","0","0","0","20181209","20191214"
"TA+b1a87","1","1","0","0","1","1","0","20181209","20191214"
"TA+b1a8a","0","0","1","1","1","0","0","20181209","20191214"
"TA+b1a8c","1","1","0","1","0","0","1","20181209","20191214"
"TA+b0jmq","1","1","0","0","0","0","1","20181209","20191214"
"TA+b0k34","1","1","0","0","0","0","1","20181209","20191214"
"TA+b1a88","1","1","0","1","0","0","1","20181209","20191214"
"TA+b1a7d","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a7e","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0y5v","0","0","0","1","0","0","0","20181209","20191214"
"TA+b1a8b","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1a8h","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0kzc","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1a8g","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a7w","1","1","1","1","0","0","1","20181209","20191214"
"TA+b09tb","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0hsp","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0hs4","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a85","1","1","1","1","1","0","1","20181209","20191214"
"TA+b1a8e","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8d","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0yyz","0","0","0","0","0","1","0","20181209","20191214"
"TA+b004p","0","0","0","0","1","0","0","20181209","20191214"
"TA+b1a8i","1","0","0","1","0","0","0","20181209","20191214"
"TA+b1a8k","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8l","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8m","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0rb5","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a8n","1","1","0","1","1","1","1","20181209","20191214"
"TA+b0rpe","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8p","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a8q","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8o","1","1","1","1","0","0","1","20181209","20191214"
"TA+b09h2","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1a8r","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8s","1","1","1","1","0","0","1","20181209","20191214"
"TA+b00r8","1","1","1","1","1","1","1","20181209","20191214"
"TA+b05zh","1","1","1","1","1","1","1","20181209","20191214"
"TA+b05zz","1","1","1","1","1","1","1","20181209","20191214"
"TA+b103p","1","1","0","0","0","0","0","20181209","20191214"
"TA+b1a8u","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8v","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1a8t","1","1","1","1","0","0","1","20181209","20191214"
"TA+b040z","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8y","1","0","0","0","0","0","1","20181209","20191214"
"TA+b1a8w","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1a8x","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0yia","1","0","1","1","0","0","0","20181209","20191214"
"TA+b1a8z","0","1","1","1","0","0","0","20181209","20191214"
"TA+b1a90","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a91","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a92","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a93","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a94","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a95","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a96","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a97","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0f8y","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0f95","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0f8o","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0fit","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0ztm","1","0","0","0","1","0","0","20181209","20191214"
"TA+b0ztk","1","0","0","0","1","0","0","20181209","20191214"
"TA+b0fij","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0fgu","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0fhn","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0fjk","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0fhq","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0fir","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0yxx","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0ujb","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0f8h","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0xow","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0fiy","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0rwd","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0dtm","1","1","0","0","1","1","1","20181209","20191214"
"TA+b0tv6","0","0","0","0","1","1","0","20181209","20191214"
"TA+b10mz","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0owh","1","0","0","0","0","1","1","20181209","20191214"
"TA+b01ac","0","0","0","1","1","1","0","20181209","20191214"
"TA+b04gc","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0xd6","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0z4o","1","1","1","1","1","0","0","20181209","20191214"
"TA+b06oa","1","1","1","1","1","1","1","20181209","20191214"
"TA+b002a","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a99","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a9d","1","1","1","1","1","0","1","20181209","20191214"
"TA+b1a9e","1","1","1","1","1","1","1","20181209","20191214"
"TA+b03b5","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a9h","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a9j","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a9l","1","1","0","1","1","0","1","20181209","20191214"
"TA+b1a9m","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a9p","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aa1","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a98","1","1","1","0","1","1","1","20181209","20191214"
"TA+b0qoa","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a9a","1","1","1","1","1","1","0","20181209","20191214"
"TA+b01l0","1","1","1","1","1","1","1","20181209","20191214"
"TA+b01lr","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a9f","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1a9i","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a9k","1","1","1","1","1","1","0","20181209","20191214"
"TA+b05oe","1","1","0","1","1","1","1","20181209","20191214"
"TA+b1a9n","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1a9r","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aa5","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0hft","0","1","1","1","1","1","0","20181209","20191214"
"TA+b0pax","0","1","1","1","0","0","0","20181209","20191214"
"TA+b0dul","0","0","1","1","0","1","0","20181209","20191214"
"TA+b05lg","0","0","0","1","0","0","0","20181209","20191214"
"TA+b0xg0","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0yd2","1","1","1","1","1","0","0","20181209","20191214"
"TA+b05yt","0","0","0","0","0","0","1","20181209","20191214"
"TA+b03il","0","0","0","0","0","1","1","20181209","20191214"
"TA+b08ib","0","0","0","0","0","1","1","20181209","20191214"
"TA+b03cr","0","0","0","1","1","0","1","20181209","20191214"
"TA+b0264","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0hyd","0","0","1","0","0","1","0","20181209","20191214"
"TA+b1a9o","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a9u","1","1","1","1","0","1","1","20181209","20191214"
"TA+b1a9z","0","0","0","0","0","1","1","20181209","20191214"
"TA+b02um","0","0","1","0","0","1","0","20181209","20191214"
"TA+b0ycq","1","0","1","0","1","0","0","20181209","20191214"
"TA+b0tix","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0pck","0","0","1","0","1","0","0","20181209","20191214"
"TA+b0yqj","0","0","0","0","0","1","1","20181209","20191214"
"TA+b01p9","1","0","0","0","0","0","1","20181209","20191214"
"TA+b0p5k","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0rw0","1","0","0","1","0","0","0","20181209","20191214"
"TA+b1a9c","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a9v","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aa0","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a9b","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a9t","0","1","1","1","1","1","1","20181209","20191214"
"TA+b1a9x","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1a9g","1","1","0","1","1","0","0","20181209","20191214"
"TA+b1a9q","0","1","1","0","0","0","1","20181209","20191214"
"TA+b0s5j","0","0","0","0","1","1","0","20181209","20191214"
"TA+b064a","0","0","1","0","0","1","0","20181209","20191214"
"TA+b0qje","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0byz","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0iu3","1","1","1","1","0","0","1","20181209","20191214"
"TA+b09ab","1","0","0","0","0","0","1","20181209","20191214"
"TA+b0sh3","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0eze","1","0","0","0","1","1","0","20181209","20191214"
"TA+b06sm","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1a9w","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0y6c","1","1","0","0","0","0","1","20181209","20191214"
"TA+b0366","1","0","0","0","0","1","1","20181209","20191214"
"TA+b1aaa","1","0","1","1","0","0","0","20181209","20191214"
"TA+b1aa2","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1aa4","0","1","1","1","1","0","0","20181209","20191214"
"TA+b1aab","1","0","1","1","0","0","0","20181209","20191214"
"TA+b1a9s","0","0","0","0","0","0","1","20181209","20191214"
"TA+b10nd","1","1","0","1","0","0","1","20181209","20191214"
"TA+b1a9y","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ozf","1","1","1","1","1","0","0","20181209","20191214"
"TA+b09ff","1","0","1","1","1","0","0","20181209","20191214"
"TA+b1aa3","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1aa6","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1aa7","0","1","0","0","0","0","1","20181209","20191214"
"TA+b1aad","1","1","1","0","0","1","1","20181209","20191214"
"TA+b1aa8","1","0","1","1","1","1","0","20181209","20191214"
"TA+b1aac","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aa9","0","1","0","0","0","0","1","20181209","20191214"
"TA+b0x3t","1","0","0","0","0","1","0","20181209","20191214"
"TA+b1aae","0","1","1","1","1","1","0","20181209","20191214"
"TA+b1aaf","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0k65","1","1","1","0","1","1","1","20181209","20191214"
"TA+b1aaj","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aal","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1aap","1","1","1","1","1","0","1","20181209","20191214"
"TA+b1aar","1","1","1","1","1","1","0","20181209","20191214"
"TA+b0nbf","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1aat","1","1","0","1","1","0","1","20181209","20191214"
"TA+b1aav","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aaz","1","1","1","1","1","1","0","20181209","20191214"
"TA+b0myp","1","0","0","1","1","1","0","20181209","20191214"
"TA+b1ab9","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1abo","0","1","1","0","0","1","0","20181209","20191214"
"TA+b0soi","0","1","1","1","0","0","0","20181209","20191214"
"TA+b1aam","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1aaw","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1aag","1","1","0","0","1","1","1","20181209","20191214"
"TA+b0rvz","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1aai","1","1","1","1","1","0","1","20181209","20191214"
"TA+b1aak","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1aao","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0073","1","1","1","1","1","1","1","20181209","20191214"
"TA+b015g","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1aas","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aau","1","1","0","1","1","1","1","20181209","20191214"
"TA+b1aax","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1ab0","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1aba","0","1","1","1","1","1","1","20181209","20191214"
"TA+b1abx","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1abl","1","0","1","1","0","0","0","20181209","20191214"
"TA+b1aan","0","0","0","0","1","0","1","20181209","20191214"
"TA+b0nbg","1","0","0","0","0","1","1","20181209","20191214"
"TA+b1aay","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0iq5","1","1","1","1","0","1","1","20181209","20191214"
"TA+b1ab5","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0jfs","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1abm","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1aaq","0","0","0","0","1","1","0","20181209","20191214"
"TA+b00q8","1","1","0","1","1","0","0","20181209","20191214"
"TA+b0z0k","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1aah","0","1","1","1","1","0","1","20181209","20191214"
"TA+b05k0","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0tij","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0vv6","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0wts","0","0","0","0","1","0","0","20181209","20191214"
"TA+b04ld","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0ydf","0","0","0","0","0","1","1","20181209","20191214"
"TA+b09gg","0","0","1","0","0","0","1","20181209","20191214"
"TA+b0a5r","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0q2s","1","1","1","1","0","1","0","20181209","20191214"
"TA+b0os2","1","0","0","1","0","0","1","20181209","20191214"
"TA+b1abw","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0tik","1","1","1","1","1","1","0","20181209","20191214"
"TA+b0a5q","1","1","1","1","1","1","0","20181209","20191214"
"TA+b09df","1","0","1","1","1","0","0","20181209","20191214"
"TA+b1abu","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1aby","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0j2z","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1abf","1","1","1","0","0","0","0","20181209","20191214"
"TA+b09t2","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0184","0","0","0","1","1","1","0","20181209","20191214"
"TA+b04hr","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1abg","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1ab8","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1ab4","1","1","1","1","1","1","0","20181209","20191214"
"TA+b05gl","1","1","1","1","1","0","1","20181209","20191214"
"TA+b1ab1","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1ab6","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1abq","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1abp","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1abb","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1abj","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1abd","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1abt","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1abk","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1ab2","1","1","1","1","0","1","1","20181209","20191214"
"TA+b0j3u","0","0","0","0","1","0","1","20181209","20191214"
"TA+b1abr","1","0","0","0","0","0","1","20181209","20191214"
"TA+b0ic7","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1ab3","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1ab7","0","0","0","0","0","0","1","20181209","20191214"
